trial,arm,order_id,side,intended_size,filled_size,fill_rate,decision_price,avg_fill_price,implementation_shortfall,vwap_slippage,timed_out,tick_to_trade_us,fees_paid
0,sor,0,SELL,1592,1592,1,10157,10158.5,-2352,-41.7506,0,459.3,0.670357
0,sor,1,SELL,597,597,1,9555,9591.78,-21960,-35.4816,0,158,0.0559887
0,sor,2,BUY,8789,8789,1,9565,9545.7,-169589,29.19,0,663.5,3.17754
0,sor,3,SELL,629,629,1,9791.5,9810,-11636.5,-18.5,0,159.2,0.0562743
0,sor,4,BUY,4273,4273,1,9964.5,9932.99,-134629,12.3592,0,952.1,0.910216
0,sor,5,BUY,8592,8592,1,9696.5,9728.06,271128,-18.6003,0,655.1,2.42529
1,sor,0,BUY,3018,3018,1,10176,10197.6,65112,-28.2199,0,1290.5,0.797935
1,sor,1,SELL,2663,2663,1,10241.5,10214.2,72701.5,24.6906,0,2252.3,0.575029
1,sor,2,BUY,719,719,1,10383.5,10385.7,1565.5,2.17733,0,126.2,0.682024
1,sor,3,BUY,8348,8348,1,10527.5,10534.7,59790,73.2493,0,6065.5,2.57552
1,sor,4,BUY,2621,2621,1,10509.5,10510,1412.5,8.641,0,3402,1.28032
1,sor,5,SELL,5724,5724,1,10038.5,10039.6,-6040,-0.555206,0,491.7,2.17076
2,sor,0,BUY,4881,4881,1,9865.5,9868.09,12632.5,2.5881,0,486.2,1.24678
2,sor,1,BUY,1961,1961,1,9877.5,9899,42161.5,1.46321,0,7873.9,0.175443
2,sor,2,SELL,2239,2239,1,9984,9974.59,21060,9.40598,0,441.7,1.19367
2,sor,3,BUY,8928,8928,1,9970.5,9985.45,133518,14.955,0,637.1,2.55831
2,sor,4,BUY,6738,6738,1,9940,10000.1,404674,60.0585,0,266.6,3.5152
2,sor,5,BUY,9111,9111,1,10239,10249.8,98431,9.5858,0,2975.8,2.92683
3,sor,0,SELL,4641,4641,1,9886,9901.26,-70840,22.5282,0,1302.8,1.12283
3,sor,1,SELL,2889,2889,1,10036.5,10023.4,37964.5,15.7916,0,475.4,1.66931
3,sor,2,SELL,9003,9003,1,9899,9883.02,143834,2.05164,0,636.8,4.32041
3,sor,3,BUY,768,768,1,9690.5,9661.19,-22511,2.36766,0,181.6,0.0687101
3,sor,4,BUY,9071,9071,1,9804.5,9765.88,-350321,20.5808,0,807.6,2.57969
3,sor,5,SELL,8495,8495,1,9660.5,9652.84,65086.5,7.20577,0,1106.1,3.85321
4,sor,0,BUY,8637,8637,1,9988.5,10001.7,113680,13.162,0,968.8,2.6739
4,sor,1,BUY,3210,3210,1,10169,10207.3,122962,36.4638,0,185.1,0.681517
4,sor,2,SELL,5820,5820,1,10137,10121.7,88950,15.2835,0,719.4,2.59802
4,sor,3,SELL,3111,3111,1,10227.5,10220.6,21381.5,6.87287,0,180.9,0.997402
4,sor,4,BUY,2801,2801,1,10190.5,10220,82519.5,22.2773,0,451,0.778521
4,sor,5,BUY,3482,3482,1,9987,10038.1,177858,9.40194,0,452.1,0.539076
5,sor,0,SELL,1172,1172,1,9866,9938.04,-84431,1.60348,0,584,0.119688
5,sor,1,BUY,6462,6462,1,9955.5,9982.43,174011,26.9284,0,328.6,4.08844
5,sor,2,SELL,2163,2163,1,9771,9790.37,-41899,-19.3708,0,187.6,0.193516
5,sor,3,BUY,7048,7048,1,9910,9901.44,-60303,11.9349,0,866,2.61276
5,sor,4,BUY,869,869,1,9555,9511.24,-38031,-43.7641,0,212.2,0.0820418
5,sor,5,SELL,8811,8811,1,9280,9267.25,112302,12.7457,0,604.1,2.43578
6,sor,0,SELL,2651,2651,1,9975.5,9984.43,-23675.5,-8.93078,0,225.5,1.1925
6,sor,1,SELL,8006,8006,1,10234,10222.9,89126,-9.46761,0,1370.4,4.13104
6,sor,2,SELL,7537,7537,1,10287,10280.4,49879,23.6179,0,560.4,2.32239
6,sor,3,SELL,5033,5033,1,10294,10324.7,-154666,6.31841,0,490.7,1.20576
6,sor,4,BUY,5492,5492,1,10025,10035.8,59170,9.97724,0,1198.3,2.43868
6,sor,5,SELL,8608,8608,1,10112,10082.2,256379,-16.987,0,637.5,2.7362
7,sor,0,SELL,8074,8074,1,9863,9865.73,-22035,24.536,0,49266.7,3.2451
7,sor,1,BUY,4826,4826,1,9965,10031.1,319183,66.1382,0,13135.3,1.74776
7,sor,2,SELL,5570,5570,1,10024.5,10025.5,-5693,9.36245,0,4547.3,1.78937
7,sor,3,BUY,2227,2227,1,10157.5,10177.1,43739.5,-0.0410025,0,436.7,0.454102
7,sor,4,SELL,5502,5502,1,10383,10389.9,-37912,47.0457,0,1656.4,1.19311
7,sor,5,BUY,5977,5977,1,10441.5,10431.5,-59675.5,23.7082,0,520.2,2.35107
8,sor,0,SELL,9333,9333,1,9056.5,9073.54,-159032,10.7254,0,627,3.05387
8,sor,1,SELL,6748,6748,1,9263,9255.17,52822,12.7621,0,735.2,1.52304
8,sor,2,SELL,3806,3806,1,8980,9003.99,-91308,4.96406,0,370.5,0.340509
8,sor,3,SELL,7792,7792,1,9039,9046.69,-59925,-6.77329,0,764.1,1.73679
8,sor,4,SELL,9290,0,0,8506,0,0,8504.74,1,1327.6,0
8,sor,5,BUY,4387,4387,1,8436.5,8451.84,67292.5,24.9566,0,3984.9,1.37552
9,sor,0,SELL,2063,2063,1,9678.5,9659.88,38404.5,18.6159,0,173.4,0.425978
9,sor,1,BUY,9412,9412,1,9583,9599.64,156613,-0.00685275,0,649.5,2.51656
9,sor,2,BUY,8054,8054,1,9051,9077.98,217296,26.9799,0,569.5,2.68663
9,sor,3,SELL,5529,0,0,8633.5,0,0,8634,1,717.9,0
9,sor,4,BUY,8546,8546,1,8228,8259.34,267861,6.09613,0,2838.6,2.35746
9,sor,5,SELL,1800,0,0,7906.5,0,0,7937.65,1,473.4,0
10,sor,0,BUY,2168,2168,1,9743.5,9776.15,70792,26.8884,0,485.4,0.621765
10,sor,1,SELL,4211,4211,1,9641,9644.93,-16554,5.82462,0,469.3,0.977486
10,sor,2,BUY,4298,4298,1,9828,9812.99,-64496,-9.87351,0,491.8,1.117
10,sor,3,SELL,6210,6210,1,9737,9772.38,-219714,-3.33248,0,241.6,0.555586
10,sor,4,SELL,5453,5453,1,9981,9974.82,33699,6.1799,0,984.1,1.68024
10,sor,5,SELL,6432,6432,1,10191,10181.8,59007,9.17397,0,514.6,2.93073
11,sor,0,SELL,4164,4164,1,9668,9664.3,15399,3.69813,0,495.2,1.01879
11,sor,1,BUY,7188,7188,1,9355.5,9364.59,65355,11.217,0,556.8,4.05568
11,sor,2,BUY,8177,8177,1,9463.5,9492.69,238670,5.27301,0,588.5,2.04228
11,sor,3,SELL,842,842,1,10042.5,10101.3,-49548,-52.8591,0,164.8,0.0753306
11,sor,4,SELL,7629,7629,1,9835,9825.23,74566,9.77402,0,572.8,2.31388
11,sor,5,SELL,860,860,1,10024,10022.9,982,1.14186,0,422,0.815773
12,sor,0,BUY,8032,8032,1,10110,10109.4,-5120,9.36255,0,716.2,1.76554
12,sor,1,BUY,8549,8549,1,10130,10126.2,-32311,32.5486,0,565.9,3.29929
12,sor,2,SELL,3418,3418,1,10112,10078.4,114748,33.5717,0,190.4,1.80408
12,sor,3,SELL,2942,2942,1,9795.5,9794.97,1564,2.95238,0,463.8,0.767353
12,sor,4,SELL,5326,5326,1,9644,9631.9,64452,1.01348,0,490.2,1.85797
12,sor,5,SELL,3861,3861,1,9441.5,9492.36,-196376,-50.8613,0,218.2,1.15729
13,sor,0,SELL,1024,1024,1,9927,9911.27,16105,15.7275,0,165.1,0.0916135
13,sor,1,SELL,8375,8375,1,9700.5,9697.01,29197.5,23.8221,0,588.5,3.18151
13,sor,2,SELL,4492,4492,1,9729.5,9712.2,77699,-9.11142,0,470.3,1.95344
13,sor,3,BUY,7227,7227,1,9900,9905.61,40516,5.6062,0,550,2.67597
13,sor,4,BUY,3190,3190,1,10137,10143,18986,-2.04828,0,450.5,1.39519
13,sor,5,BUY,1947,1947,1,10148,10122.5,-49656,-25.5039,0,1324.1,0.438154
14,sor,0,BUY,7171,7171,1,9870,9874.57,32746,9.74014,0,24145.6,3.85135
14,sor,1,BUY,5684,5684,1,10097.5,10096.6,-4955,17.8912,0,48530.4,2.29607
14,sor,2,BUY,7348,5010,0.681818,9882.5,9894.83,61786,12.3325,1,947.5,2.05365
14,sor,3,SELL,5288,1028,0.194402,9959,9910.75,49602,48.251,1,376.9,0.975134
14,sor,4,SELL,8528,8528,1,9972,9957.55,123212,27.3874,0,606.5,2.01907
14,sor,5,BUY,3499,3499,1,10000,10016.8,58948,12.8471,0,2945.1,1.32421
15,sor,0,SELL,1824,1824,1,10416.5,10406.8,17658,9.68092,0,150,1.7302
15,sor,1,BUY,705,705,1,10546.5,10554.9,5922.5,13.7622,0,116.3,0.668744
15,sor,2,SELL,8291,8291,1,10482.5,10466.1,136349,-10.0401,0,605.2,3.09449
15,sor,3,SELL,5892,5892,1,10402,10372.6,173467,29.4411,0,533.6,1.19159
15,sor,4,SELL,1617,1617,1,10402,10358.2,70762,43.7613,0,176.8,0.144667
15,sor,5,SELL,4581,2461,0.537219,10401,10340.6,148636,60.3966,1,3248.8,1.1944
16,sor,0,SELL,7219,7219,1,9850.5,9831.61,136370,-6.48946,0,572.7,4.12209
16,sor,1,SELL,3306,3306,1,10025,10010.5,48047,14.5333,0,720,1.40624
16,sor,2,SELL,7157,7157,1,10007,9999.4,54373,7.59718,0,572.9,2.15534
16,sor,3,SELL,3652,3652,1,9536.5,9528.65,28666,1.02674,0,456.2,0.927474
16,sor,4,SELL,9155,9155,1,9314,9309,45742,5.9964,0,791.5,3.37938
16,sor,5,BUY,7770,7770,1,9142.5,9131.37,-86483,-11.1304,0,597,1.89664
17,sor,0,BUY,9245,9245,1,9958,9958.47,4308,21.308,0,615.9,3.12879
17,sor,1,BUY,6086,6086,1,9840,9814.48,-155326,9.43267,0,501.9,1.56834
17,sor,2,SELL,7940,7940,1,9541.5,9523.23,145055,4.03715,0,699.3,2.06659
17,sor,3,SELL,6810,6810,1,9847,9815.72,213045,31.2841,0,2088.9,2.68972
17,sor,4,SELL,4205,4205,1,9884.5,9869.87,61520.5,14.6303,0,1007.7,0.887689
17,sor,5,BUY,4707,4707,1,9933,9936.18,14972,6.76439,0,558.7,1.43146
18,sor,0,BUY,9477,9477,1,10069,10073.4,41228,3.33284,0,8385.3,3.61229
18,sor,1,SELL,3922,3922,1,9919,9945.86,-105355,12.9803,0,203,1.4703
18,sor,2,BUY,1990,1990,1,9950.5,9956.81,12562,6.31256,0,180.9,0.178038
18,sor,3,BUY,9305,9305,1,10164.5,10207.2,396990,42.6642,0,954.9,2.20691
18,sor,4,BUY,5694,5694,1,9993.5,9967.5,-148016,-25.9951,0,507.7,1.16478
18,sor,5,BUY,4962,4962,1,9857.5,9864.17,33115,26.9956,0,539.2,1.10839
19,sor,0,BUY,1618,1618,1,9880,9935.4,89633,10.2101,0,187.5,0.144756
19,sor,1,SELL,6975,6975,1,9649.5,9667.64,-126539,36.6634,0,1960.4,2.32555
19,sor,2,SELL,7953,7953,1,9272,9262.62,74561,5.06466,0,630.4,3.36375
19,sor,3,SELL,1469,1469,1,9069.5,9112.92,-63790.5,11.4185,0,1388.9,0.674382
19,sor,4,BUY,3248,3248,1,9370.5,9362.23,-26861,16.1795,0,478.7,0.618265
19,sor,5,SELL,6685,6685,1,9154,9131.94,147446,-10.0797,0,594.1,2.09084
20,sor,0,SELL,2084,2084,1,9500,9516.67,-34739,-16.6694,0,174.5,0.956208
20,sor,1,SELL,5527,5527,1,9536.5,9539.18,-14828.5,2.14782,0,540.3,1.33188
20,sor,2,BUY,735,735,1,9568,9586.95,13925,13.5738,0,172.1,0.0657577
20,sor,3,SELL,3457,3457,1,9336,9355.27,-66622,-19.2716,0,190.3,1.19159
20,sor,4,BUY,8391,8391,1,9532,9540.45,70870,14.5337,0,599.2,2.84875
20,sor,5,BUY,9651,9651,1,9269.5,9277.52,77393.5,4.34496,0,621.7,3.35776
21,sor,0,SELL,8784,8784,1,10381,10359.3,190789,23.7762,0,1667,2.5743
21,sor,1,SELL,8205,8205,1,10423,10388.2,285645,4.29717,0,577,1.83543
21,sor,2,BUY,8808,8808,1,9989.5,9981.1,-74020,41.0733,0,627.4,2.58614
21,sor,3,BUY,8293,8293,1,9498,9502.18,34695,14.1882,0,595.6,3.62784
21,sor,4,SELL,4573,4573,1,9233,9233.14,-649,7.34709,0,470.4,1.40222
21,sor,5,BUY,1162,1162,1,8784,8785.75,2034,1.75043,0,1818.6,0.495353
22,sor,0,BUY,9817,9817,1,9723,9758.64,349914,31.1455,0,633.5,3.48175
22,sor,1,SELL,8786,8786,1,10011,9996.57,126766,6.07633,0,589.3,2.94327
22,sor,2,BUY,699,699,1,9535,9549.78,10334,-12.915,0,115.8,0.663053
22,sor,3,BUY,9127,9127,1,9358,9356.47,-13989,4.90982,0,717.8,3.79471
22,sor,4,BUY,3817,3817,1,9264.5,9254.24,-39175.5,11.1821,0,482.5,0.787499
22,sor,5,BUY,6903,6903,1,9217,9169.15,-330335,9.51205,0,388.1,1.37016
23,sor,0,SELL,6486,6486,1,9818.5,9816.35,13940,4.93679,0,533.2,2.08113
23,sor,1,SELL,6702,6702,1,9168,9166.1,12746,15.1193,0,532,2.75963
23,sor,2,BUY,879,879,1,9116.5,9152,31204.5,35.5,0,113.6,0.833796
23,sor,3,BUY,8173,8173,1,8765.5,8782.18,136339,-8.20608,0,586.3,2.7883
23,sor,4,SELL,8545,0,0,8927,0,0,8879.64,1,784.1,0
23,sor,5,BUY,5745,5745,1,9093,9092.5,-2878,-0.500957,0,847,2.14194
24,sor,0,SELL,9971,9971,1,9775,9753.99,209452,21.0061,0,685.4,2.6852
24,sor,1,SELL,4610,4610,1,9921.5,9917.09,20349,4.4141,0,578.1,1.03139
24,sor,2,SELL,6191,6191,1,9781.5,9770.77,66422.5,8.34899,0,526.8,2.4866
24,sor,3,BUY,6067,6067,1,9503.5,9515.87,75049.5,4.74501,0,542,1.8353
24,sor,4,BUY,539,539,1,8647,8695,25872,0.0309735,0,160.1,0.0482223
24,sor,5,BUY,1973,1973,1,8642.5,8647.07,9017.5,-16.0555,0,438.1,0.842694
25,sor,0,SELL,6347,6347,1,10206.5,10175.4,197150,31.062,0,525.8,2.76818
25,sor,1,SELL,1122,1122,1,10386.5,10353.5,37015,32.9902,0,950.9,0.100381
25,sor,2,BUY,2952,2952,1,10306,10329.9,70670,23.9397,0,182.5,0.820806
25,sor,3,SELL,6737,6737,1,10329.5,10321.8,52154.5,17.8855,0,530.6,2.62459
25,sor,4,BUY,3400,3400,1,10316.5,10338.3,74156,-11.3729,0,954.6,1.99577
25,sor,5,SELL,1183,1183,1,10782.5,10768.9,16108.5,27.1899,0,119.2,1.12216
26,sor,0,BUY,8487,8487,1,10433.5,10446.4,109542,12.907,0,530.3,4.98869
26,sor,1,BUY,3909,2926,0.748529,10510,10512.2,6568,11.6899,1,356.6,0.409545
26,sor,2,BUY,4206,4206,1,10687.5,10623.4,-269792,20.2446,0,616.5,0.571823
26,sor,3,BUY,5883,5883,1,10093.5,10113.8,119390,-12.7728,0,555.9,2.10101
26,sor,4,SELL,1284,1284,1,10422.5,10434,-14766,-11.5,0,179.3,0.114875
26,sor,5,BUY,8319,8319,1,10555.5,10568,104069,11.1378,0,723.8,2.7505
27,sor,0,BUY,6224,6224,1,9975.5,10019.6,274435,44.093,0,672,1.42154
27,sor,1,SELL,1641,1641,1,9820,9805.61,23609,13.0027,0,1754.6,0.837536
27,sor,2,BUY,9641,9641,1,9838,9833.11,-47147,-4.89026,0,5162.1,4.0239
27,sor,3,BUY,8801,8801,1,9842,9839,-26408,-3.00057,0,592,2.0708
27,sor,4,SELL,5336,5336,1,9827,9810.14,89944,-6.16404,0,4974.1,1.37851
27,sor,5,SELL,8260,8260,1,9820,9797.56,185357,22.4403,0,574.6,2.26816
28,sor,0,SELL,1636,1636,1,9232,9230.86,1869,1.14242,0,1960.6,0.62403
28,sor,1,BUY,4773,4773,1,9158,9159.95,9298,0.266874,0,956.3,2.80811
28,sor,2,SELL,528,528,1,9114,9115.19,-626,-5.74851,0,548.7,0.0601248
28,sor,3,SELL,879,879,1,9144,9158,-12306,-14,0,160.5,0.0786409
28,sor,4,BUY,2686,2686,1,8784.5,8794.99,28175,-3.97042,0,921.9,0.586189
28,sor,5,SELL,9696,0,0,8768,0,0,8771.01,1,3114.2,0
29,sor,0,BUY,4393,4393,1,10159,10166.8,34276,7.80241,0,467.1,1.30119
29,sor,1,BUY,4098,4098,1,9759.5,9768.49,36846,0.491215,0,459.4,1.28595
29,sor,2,SELL,1650,1650,1,9685.5,9652.15,55028,33.3503,0,165.7,0.660506
29,sor,3,SELL,3044,3044,1,9634.5,9616.23,55627,3.20728,0,457,0.490788
29,sor,4,SELL,6155,6155,1,9653,9611.4,256043,41.5992,0,603,1.99263
29,sor,5,BUY,5087,5087,1,9578.5,9584.16,28797.5,5.661,0,478.8,2.33169
30,sor,0,BUY,4251,4251,1,9418,9439.06,89547,21.0649,0,530.2,1.09029
30,sor,1,SELL,5965,5965,1,9449.5,9414.23,210370,-15.0668,0,505.5,1.5076
30,sor,2,SELL,9604,9604,1,9415,9373.66,397046,-7.14258,0,631,3.50433
30,sor,3,BUY,7474,7474,1,8811,8836.33,189287,25.3261,0,269.5,4.12056
30,sor,4,SELL,4123,0,0,8661,0,0,8661,1,559.9,0
30,sor,5,SELL,539,0,0,8388.5,0,0,8389.44,1,451.6,0
31,sor,0,BUY,2935,2935,1,9776,9777.05,3082,14.7395,0,1329.6,1.60107
31,sor,1,SELL,6604,6604,1,9343,9346.7,-24423,-3.69821,0,562.6,2.91747
31,sor,2,BUY,7824,7824,1,9704,9732.91,226167,28.9068,0,566.5,2.15633
31,sor,3,SELL,8719,8719,1,9382.5,9359.8,197909,5.31209,0,600.3,4.00903
31,sor,4,BUY,5821,5821,1,9529.5,9535.66,35885.5,7.27218,0,501.8,2.14973
31,sor,5,SELL,9300,9300,1,9725.5,9746.15,-192016,27.3221,0,627.2,2.93347
32,sor,0,BUY,5814,5814,1,10266,10307.1,238891,37.8521,0,595,2.07869
32,sor,1,SELL,838,838,1,10187.5,10191.1,-2985,-3.56205,0,1325.2,0.42377
32,sor,2,SELL,6335,6335,1,10202,10200.2,11331,1.78863,0,533.3,1.44058
32,sor,3,SELL,3052,3052,1,10298,10298.1,-317,-4.10387,0,204.3,1.38731
32,sor,4,SELL,5917,5917,1,10610,10583.8,154931,-9.88728,0,4462,1.55792
32,sor,5,SELL,6683,6683,1,10286,10280.4,37403,27.8211,0,549.7,2.16994
33,sor,0,BUY,6080,6080,1,9975,9977.4,14581,4.67978,0,649.5,1.96496
33,sor,1,BUY,3048,3048,1,9578.5,9580.45,5958,5.1069,0,201.4,1.52527
33,sor,2,SELL,1364,1364,1,9024,9073.16,-67054,-37.5946,0,233.1,0.122032
33,sor,3,BUY,5252,5252,1,9026,9050.46,128461,-6.39434,0,524.8,1.28907
33,sor,4,BUY,9697,9697,1,9337,9338.82,17627,1.81778,0,807,3.28013
33,sor,5,SELL,3668,3668,1,9230,9229,3676,5.75238,0,497.3,1.22928
34,sor,0,SELL,4822,4822,1,10217.5,10186,151793,31.4793,0,480,0.989282
34,sor,1,SELL,7788,7788,1,10325.5,10292.5,257312,33.0395,0,550.5,2.93652
34,sor,2,BUY,2299,2299,1,10205.5,10213.8,19162.5,-2.52423,0,438.4,0.958434
34,sor,3,BUY,2528,2528,1,10324.5,10325.9,3642,6.94066,0,473.2,0.872643
34,sor,4,SELL,514,514,1,10302.5,10262.5,20573,39.5253,0,248.3,0.0468448
34,sor,5,SELL,2704,2704,1,10270,10216.8,143766,53.1679,0,211.5,0.241917
35,sor,0,BUY,7569,7569,1,9846,9865.53,147828,-6.20458,0,567,2.49761
35,sor,1,BUY,897,897,1,9701,9685.79,-13644,-15.2107,0,1033.5,0.340561
35,sor,2,BUY,946,946,1,9701,9674.18,-25374,-26.8224,0,527.6,0.0854942
35,sor,3,BUY,3058,3058,1,9339,9364.33,77467,16.3272,0,577.7,0.683186
35,sor,4,SELL,835,835,1,9185.5,9232.29,-39070.5,-46.791,0,644.9,0.0747044
35,sor,5,SELL,8829,8829,1,9104,9092.03,105674,36.2952,0,578.3,3.57252
36,sor,0,SELL,4933,4933,1,9829,9833.75,-23414,15.2536,0,3205.5,1.39707
36,sor,1,BUY,5410,5410,1,9639.5,9644.73,28313,13.1543,0,2272.2,1.09082
36,sor,2,SELL,7531,7531,1,9383.5,9390.18,-50327.5,-2.24794,0,6531.2,2.12102
36,sor,3,BUY,9717,9717,1,9125,9183.39,567329,58.3852,0,7262.4,2.06173
36,sor,4,SELL,4172,4172,1,9333,9362.28,-122173,23.7745,0,2347.6,1.12873
36,sor,5,SELL,2073,2073,1,9519,9514.92,8449,4.07574,0,173,1.40969
37,sor,0,SELL,7586,7586,1,9900.5,9896.1,33411,34.5669,0,622.4,3.03733
37,sor,1,BUY,4631,4631,1,9737,9789.55,243355,52.5491,0,31993.5,1.46107
37,sor,2,SELL,7068,7068,1,9227,9219.47,53214,5.79458,0,549.7,2.49125
37,sor,3,BUY,8050,8050,1,9114.5,9125.47,88329,10.9725,0,576.9,4.74739
37,sor,4,SELL,5260,5260,1,9299.5,9292.42,37222,-2.66113,0,524.8,2.79058
37,sor,5,SELL,8329,8329,1,9346,9340.09,49266,-5.38873,0,555,2.04678
38,sor,0,SELL,9795,9795,1,10450.5,10433.4,167554,2.208,0,22100,2.99713
38,sor,1,SELL,9677,9677,1,10657.5,10626,305187,31.0006,0,616.6,2.30207
38,sor,2,SELL,9233,9233,1,10862,10841.6,187936,33.4886,0,2732,5.44117
38,sor,3,BUY,2179,2179,1,11054,10969,-185215,-46.9362,0,3418.7,0.194947
38,sor,4,SELL,4604,4604,1,10819,10826.3,-33747,31.1686,0,841.2,1.45306
38,sor,5,SELL,2322,2322,1,10699.5,10747,-110295,-47.5,0,328.8,0.207741
39,sor,0,BUY,7952,7952,1,9919.5,9937.04,139509,15.9632,0,592.1,3.80822
39,sor,1,SELL,5367,5367,1,10016.5,10010.1,34526.5,6.43311,0,645.5,2.73793
39,sor,2,SELL,1843,1843,1,9992.5,9988.39,7576.5,4.11096,0,4952.3,1.00595
39,sor,3,SELL,4714,4714,1,10051.5,10045.6,27850,5.90793,0,5110.8,2.39774
39,sor,4,SELL,8240,8240,1,10118,10093,205899,24.9877,0,6716.3,4.4179
39,sor,5,BUY,5033,5033,1,10079,10095.9,84973,16.8832,0,1402.1,1.94456
40,sor,0,SELL,5023,5023,1,10125,10111.8,66128,13.165,0,483.8,1.59977
40,sor,1,BUY,3639,3639,1,9706.5,9716.98,38142.5,10.4816,0,228.5,2.01371
40,sor,2,SELL,7924,7924,1,9369,9376.11,-56372,18.3579,0,5287.7,2.03785
40,sor,3,SELL,9097,9097,1,9272,9267.2,43651,4.7984,0,625.7,4.12065
40,sor,4,SELL,6196,6196,1,9456,9454.84,7164,7.02343,0,506.1,2.25381
40,sor,5,SELL,4469,4469,1,9228.5,9243.69,-67900.5,-15.1937,0,206.6,2.05876
41,sor,0,BUY,5857,5857,1,10093,10091.4,-9600,31.929,0,517.5,1.31589
41,sor,1,SELL,9714,9714,1,10057,10032.7,236171,-11.0115,0,634.1,2.92617
41,sor,2,SELL,8367,8367,1,9955,9916.31,323739,38.6924,0,662.3,3.08283
41,sor,3,BUY,3347,3347,1,10025.5,10067.8,141683,-11.5311,0,3350.1,0.299444
41,sor,4,BUY,7171,7171,1,10222.5,10259,261491,-0.801992,0,891.4,2.00689
41,sor,5,SELL,8010,8010,1,10589,10534.5,436400,21.2668,0,303.9,3.65477
42,sor,0,BUY,1877,1877,1,9569.5,9574,8445.5,-10.5124,0,451.6,0.795978
42,sor,1,BUY,8456,8456,1,9445,9444.15,-7196,23.7511,0,566.7,3.24054
42,sor,2,BUY,9526,9526,1,9106.5,9121.11,139188,14.8213,0,633,5.21583
42,sor,3,SELL,3186,3186,1,9029,9026.82,6933,-1.11855,0,455.5,0.996478
42,sor,4,BUY,6947,6947,1,8590,8578.31,-81187,2.02548,0,2269.5,3.96684
42,sor,5,BUY,7012,7012,1,8466.5,8487.76,149075,8.23984,0,543.5,2.74157
43,sor,0,SELL,9597,9597,1,10023,9995.43,264627,27.5739,0,626.5,2.52431
43,sor,1,SELL,9796,8246,0.841772,10018,9996.35,178554,12.6534,1,670.9,2.14858
43,sor,2,SELL,1052,1052,1,10017.5,10077,-62615,0.980038,0,223.4,0.0941185
43,sor,3,BUY,7560,7560,1,10250,10253.3,24951,-0.699603,0,546.1,2.14798
43,sor,4,BUY,4527,4527,1,10262,10259.2,-12492,-2.75944,0,482.3,1.13319
43,sor,5,SELL,6983,6983,1,10140,10123.5,115050,-2.61857,0,529,3.21879
44,sor,0,BUY,4122,4122,1,9312,9324.73,52462,15.9284,0,478.4,2.75023
44,sor,1,SELL,1584,0,0,8899,0,0,8898.77,1,476.5,0
44,sor,2,SELL,1794,1794,1,9160,9144.45,27893,15.5479,0,604.3,0.160503
44,sor,3,BUY,7432,7432,1,9047.5,9077.97,226476,-5.79177,0,557.2,2.11216
44,sor,4,BUY,6414,6414,1,8582.5,8622.13,254189,39.6303,0,253.3,3.5893
44,sor,5,BUY,1625,1625,1,8640.5,8666.99,43052.5,23.945,0,441.9,0.691513
45,sor,0,SELL,5583,5583,1,9762,9758.91,17234,3.08687,0,671.4,1.90958
45,sor,1,BUY,1326,1326,1,9873,9822.14,-67443,-50.862,0,199.2,0.12121
45,sor,2,SELL,9142,9142,1,9873,9869.75,29710,32.7717,0,607.5,2.33796
45,sor,3,SELL,2907,2907,1,10185,10171.7,38540,-6.74235,0,446.2,0.806209
45,sor,4,BUY,6579,6579,1,10002,10020.9,124176,-1.1254,0,891.1,2.28571
45,sor,5,SELL,2718,2718,1,10336,10311.2,67520,24.8418,0,193.2,0.730283
46,sor,0,BUY,1864,1864,1,10150.5,10157,12043,7.75624,0,435,0.795674
46,sor,1,BUY,4877,4877,1,9862.5,9880.89,89668.5,-10.7812,0,482,2.36239
46,sor,2,SELL,9521,9521,1,10448.5,10438.2,98242.5,10.3185,0,608.6,4.42184
46,sor,3,BUY,7566,7566,1,10754.5,10738.1,-124171,-16.4117,0,10462.2,2.05133
46,sor,4,SELL,944,944,1,10713.5,10692.5,19807,20.982,0,250,0.431535
46,sor,5,SELL,8297,8297,1,10713.5,10702.7,89736.5,1.05276,0,3197.7,2.75212
47,sor,0,SELL,9231,9231,1,9494.5,9490.16,40073.5,3.48188,0,622.4,3.53104
47,sor,1,SELL,5236,5236,1,9577.5,9565.35,63620,8.63425,0,486.2,1.15111
47,sor,2,BUY,9973,9973,1,9615.5,9609.83,-56577.5,-5.67307,0,657,3.35512
47,sor,3,SELL,512,512,1,9906,9902.95,1563,3.05273,0,112.7,0.48567
47,sor,4,BUY,8217,8217,1,9550.5,9559.08,70496.5,6.81866,0,582,4.53203
47,sor,5,BUY,3563,3563,1,9648.5,9638.84,-34420.5,-9.66054,0,451.5,1.20464
48,sor,0,SELL,5685,5685,1,9899.5,9904.11,-26207.5,10.2492,0,809.8,1.53716
48,sor,1,SELL,2333,2333,1,9670.5,9679.44,-20858.5,11.4837,0,505.5,0.536403
48,sor,2,SELL,7501,7501,1,9635.5,9610.13,190282,-21.9601,0,552.4,2.48242
48,sor,3,SELL,3373,3373,1,9396.5,9360.46,121553,21.4349,0,467.8,0.802389
48,sor,4,BUY,5368,5368,1,9345.5,9349.38,20806,8.54162,0,490.6,1.75584
48,sor,5,BUY,6142,6142,1,8995,8998.57,21955,8.59014,0,674.6,3.57114
49,sor,0,SELL,8528,8528,1,9998.5,9994.1,37524,-6.19622,0,784.1,3.6919
